name,obj_type,raj2000,dej2000,constellation,maj_ax_deg,min_ax_deg,pos_ang,mag_b,mag_v,mag_j,mag_h,mag_k,surf_br_B,hubble_type,messier_nr,other_ngc,ic_cross,comname,notes
IC2056,G,64.10225000000001,-60.206805555555555,Ret,0.030833334,0.026833333,14.0,12.42,11.87,10.03,9.39,9.15,22.39,Sbc,,,,,
IC2057,G,65.48370833333334,4.048638888888889,Tau,0.0105,0.008666666,65.0,15.18,,11.62,10.96,10.51,22.8,SABa,,,,,
IC2058,G,64.47645833333334,-55.93288888888889,Dor,0.05666667,0.008,18.0,13.76,,11.95,11.09,10.99,23.46,Scd,,,,,
IC2059,G,65.10958333333333,-31.72458333333333,Eri,0.022333333,0.009166666,170.0,13.98,,10.84,10.17,9.91,23.3,S0,,,,,
IC2060,G,64.47233333333334,-56.61625,Ret,0.020833334,0.013666667,158.0,14.85,13.91,11.31,10.63,10.31,24.05,E-S0,,,,,
IC2061,Other,66.00054166666665,21.083194444444445,Tau,,,,,,,,,,,,,,,
IC2062,*,68.00775,71.91986111111112,Cam,,,,,,,,,,,,,,,
IC2063,G,65.66799999999999,-15.6605,Eri,0.0145,0.008,174.0,14.83,,12.55,11.93,11.54,22.9,Sab,,,,,
IC2064,G,65.86141666666666,-15.685166666666666,Eri,0.008833333,0.007833334,47.0,15.75,,12.92,12.53,11.99,23.38,,,,,,
IC2065,G,65.36658333333332,-55.933305555555556,Dor,0.019833334,0.0065,36.0,14.61,,11.77,11.08,10.87,23.25,Sa,,,,,
IC2066,G,65.88470833333334,-54.73338888888889,Dor,0.014333333,0.010666667,133.0,15.27,,12.6,11.55,11.56,23.38,SBbc,,,,,
IC2067,Neb,67.71262499999999,35.44616666666666,Per,,,,12.36,11.49,,,,,,,,,,
IC2068,G,66.65366666666667,-42.09372222222222,Cae,0.0215,0.015166666,171.0,14.27,,11.0,10.36,10.01,23.43,S0-a,,,,,
IC2069,Other,66.48391666666666,-48.20805555555555,Cae,,,,,,,,,,,,,,,
IC2070,G,66.14870833333333,-57.98088888888889,Dor,0.024,0.011166667,88.0,14.5,,11.94,11.1,11.13,23.39,SABc,,,,,
IC2071,GGroup,66.55495833333333,-53.15211111111111,Dor,0.02,,,,,,,,,,,,,,
IC2072,Other,66.7275,-48.3775,Cae,,,,,,,,,,,,,,,
IC2073,G,66.64099999999999,-53.187333333333335,Dor,0.023833333,0.009666666,50.0,14.49,13.72,13.23,12.74,12.2,23.23,SBc,,,,,
IC2074,Other,67.84595833333334,7.7026111111111115,Tau,,,,,,,,,,,,,,,
IC2075,Dup,67.71495833333333,-5.798277777777778,Eri,,,,,,,,,,,,1594,,,
IC2076,Other,67.03254166666666,-48.22886111111111,Cae,,,,,,,,,,,,,,,
IC2077,Dup,68.02550000000001,0.5673611111111111,Tau,,,,,,,,,,,,1593,,,
IC2078,*,67.96758333333332,-4.6986944444444445,Eri,,,,14.4,,13.24,12.88,12.77,,,,,,,
IC2079,G,67.12841666666667,-53.73791666666666,Dor,0.023333333,0.0065,125.0,14.87,14.0,11.95,11.23,10.88,23.59,Sab,,,,,
IC2080,G,67.96729166666667,-5.756833333333333,Eri,0.013,0.007833334,15.0,15.84,,11.81,11.13,10.78,23.67,Sa,,,,,
IC2081,G,67.25375,-53.61369444444444,Dor,0.016666668,0.012833334,75.0,14.22,13.27,11.05,10.37,10.13,22.95,E-S0,,,,,
IC2082,GPair,67.28166666666667,-53.827222222222225,Dor,0.023333333,,,,,,,,,,,,,,
IC2082 NED01,G,67.28420833333332,-53.82794444444445,Dor,0.0205,0.009666666,125.0,13.9,12.79,10.8,10.1,9.76,,E,,,,,
IC2082 NED02,G,67.27925,-53.82669444444445,Dor,0.017,0.009166666,123.0,14.88,13.77,,,,23.63,E-S0,,,,,
IC2083,G,67.68445833333334,-53.98083333333334,Dor,0.015833333,0.0085,102.0,14.93,,12.52,11.51,11.46,23.38,S0-a,,,,,
IC2084,Other,68.02570833333334,-48.28830555555555,Cae,,,,,,,,,,,,,,,
IC2085,G,67.85099999999998,-54.41683333333334,Dor,0.04083333,0.009,112.0,13.95,13.18,11.38,10.69,10.4,24.51,S0-a,,,,,
IC2086,G,67.88404166666666,-53.64763888888889,Dor,0.010666667,0.0095,141.0,15.71,,12.83,12.43,11.74,23.61,E,,,,,
IC2087,Neb,69.999875,25.74222222222222,Tau,0.06666667,0.06666667,,,,10.67,8.05,6.28,,,,,,,
IC2088,Neb,67.769,26.607027777777777,Tau,,,,,,,,,,,,,,,
IC2089,G,68.21016666666667,-75.53944444444444,Men,0.0165,0.014666666,36.0,15.13,,14.33,13.59,12.94,23.77,Sm,,,,,
IC2090,Other,71.18362499999999,-33.994083333333336,Cae,,,,,,,,,,,,,,,
IC2091,Other,71.66341666666668,-4.671805555555555,Eri,,,,,,,,,,,,,,,
IC2092,Other,71.69841666666666,-4.943361111111111,Eri,,,,,,,,,,,,,,,
IC2093,*,71.8845,-2.7090277777777776,Ori,,,,,,,,,,,,,,,
IC2094,G,72.10345833333335,-5.3526388888888885,Eri,0.017333332,0.0045,71.0,15.82,,,,,24.65,,,,,,
IC2095,G,72.19012500000001,-5.124805555555556,Eri,0.024333334,0.0033333334,55.0,16.13,,,,,24.05,Sc,,,,,
IC2096,Other,72.42025,-4.978638888888889,Eri,,,,,,,,,,,,,,,
IC2097,G,72.60091666666668,-5.081222222222222,Eri,0.019333333,0.004833333,116.0,15.33,,13.6,12.83,12.72,23.15,IB,,,,,
IC2098,G,72.68462500000001,-5.418666666666667,Eri,0.04083333,0.0055,96.0,14.66,,11.48,10.56,10.2,23.74,Sc,,,,,
IC2099,Dup,72.71695833333332,-4.892722222222222,Eri,,,,,,,,,,,,1677,,,
IC2100,**,72.81225,-4.830916666666666,Eri,,,,,,,,,,,,,,,
IC2101,G,72.926,-6.231444444444445,Eri,0.029333333,0.0063333334,152.0,14.42,,11.52,10.75,10.44,23.17,SBc,,,,,
IC2102,G,72.9805,-4.951611111111111,Eri,0.021333333,0.019,65.0,14.52,,14.32,13.59,14.11,23.7,SBc,,,,,
IC2103,G,69.95020833333332,-76.83680555555556,Men,0.033666667,0.0056666667,88.0,14.67,,11.47,10.67,10.44,23.68,Sc,,,,,
IC2104,G,74.07900000000001,-15.79788888888889,Lep,0.035166666,0.019,100.0,13.79,,10.94,10.23,10.06,23.67,Sbc,,,,,
IC2105,Cl+N,72.36108333333334,-69.20091666666666,Dor,0.010833333,0.01,170.0,9.9,11.3,,,,,,,,,,
IC2106,G,74.14120833333332,-28.50391666666667,Cae,0.029833334,0.017333332,156.0,13.79,,11.02,10.32,10.04,23.32,SBb,,,,,
IC2107,Dup,74.585875,8.23836111111111,Ori,,,,,,,,,,,,1707,,,
IC2108,Dup,74.321125,-15.289,Lep,,,,,,,,,,,,1710,,,
IC2109,*,74.74658333333333,-0.30530555555555555,Ori,,,,,,,,,,,,,,,
IC2110,*,74.7575,-0.3026388888888889,Ori,,,,,,,,,,,,,,,
IC2111,Cl+N,72.96716666666666,-69.39216666666667,Dor,0.010833333,0.009166666,130.0,,,,,,,,,,,,
IC2112,G,75.125625,4.386527777777777,Ori,0.0053333333,0.0035,26.0,15.36,,12.32,11.52,11.2,22.76,,,,,,
IC2113,Dup,74.882625,-15.823638888888889,Lep,,,,,,,,,,,,1730,,,
IC2114,Dup,73.60820833333334,-69.18411111111111,Dor,,,,,,,,,,,,1748,,,
IC2115,*,74.28633333333333,-66.39019444444445,Dor,,,,11.39,11.27,11.1,11.08,10.97,,,,,,,
IC2116,HII,74.31774999999999,-66.38902777777778,Dor,0.01,0.01,,13.88,14.21,12.11,11.83,11.07,,,,,,,
IC2117,Cl+N,74.31337500000001,-68.44147222222222,Dor,0.016666668,0.015,110.0,,,,,,,,,,,,
IC2118,Dup,76.231,-7.265638888888889,Eri,,,,,,,,,,,,1909,,,
IC2119,G,76.71229166666667,-20.345194444444445,Lep,0.02,0.0105,54.0,14.69,,11.58,10.9,10.62,23.34,SBb,,,,,
IC2120,Other,79.79291666666666,38.185,Aur,,,,,,,,,,,,,,,
IC2121,Dup,79.93691666666666,-25.064333333333334,Lep,,,,,,,,,,,,,0408,,
IC2122,G,79.75583333333334,-37.089388888888884,Col,0.029166667,0.025166666,66.0,13.93,,10.45,9.7,9.41,23.85,E-S0,,,,,
IC2123,Dup,80.48625,3.486388888888889,Ori,,,,,,,,,,,,,0412,,
IC2124,Dup,80.49491666666665,3.4821666666666666,Ori,,,,,,,,,,,,,0413,,
IC2125,G,81.11716666666666,-27.016055555555557,Lep,0.017,0.0125,126.0,14.5,,11.52,10.86,10.5,23.29,S0,,,,,
IC2126,Dup,80.494625,-67.95738888888889,Dor,,,,,,,,,,,,1935,,,
IC2127,Dup,80.55816666666666,-67.97830555555555,Dor,,,,,,,,,,,,1936,,,
IC2128,Cl+N,80.68404166666667,-68.06108333333333,Dor,0.08,0.06,40.0,,11.1,,,,,,,,,,
IC2129,G,82.96029166666668,-23.145055555555555,Lep,0.030333333,0.014666666,103.0,13.85,,,,,23.2,SBd,,,2130,,
IC2130,Dup,82.96029166666668,-23.145055555555555,Lep,,,,,,,,,,,,,2129,,
IC2131,Dup,83.07729166666667,-17.223861111111113,Lep,,,,,,,,,,,,,0422,,
IC2132,G,83.11945833333333,-13.927111111111111,Lep,0.031333335,0.010333333,175.0,14.15,,10.53,9.75,9.43,23.81,SABa,,,,,
IC2133,Dup,85.519375,69.37844444444444,Cam,,,,,,,,,,,,1961,,,
IC2134,GCl,80.77433333333333,-75.44683333333333,Men,0.023333333,0.023333333,,14.73,13.94,,,,,,,,,,
IC2135,G,83.30375000000001,-36.398833333333336,Col,0.054,0.011,110.0,13.28,,10.61,9.95,9.66,23.24,Sc,,,2136,,
IC2136,Dup,83.30375000000001,-36.398833333333336,Col,,,,,,,,,,,,,2135,,
IC2137,G,83.59033333333333,-23.533333333333335,Lep,0.0215,0.0135,83.0,13.94,,11.04,10.59,10.29,22.96,SABa,,,2138,,
IC2138,Dup,83.59033333333333,-23.533333333333335,Lep,,,,,,,,,,,,,2137,,
IC2139,*Ass,83.817625,-17.933666666666667,Lep,,,,,,,,,,,,,,,
IC2140,GCl,83.34129166666666,-75.3753611111111,Men,0.038333334,0.038333334,,14.21,13.48,,,,,,,,,,
IC2141,*Ass,85.59308333333334,-51.03286111111111,Pic,,,,,,,,,,,,,,,
IC2142,G,83.28816666666665,-78.01941666666667,Men,0.014333333,0.008,27.0,15.53,,13.57,13.22,12.45,23.44,Sbc,,,,,
IC2143,G,86.71920833333334,-18.726388888888888,Lep,0.031666666,0.015333333,99.0,13.42,,10.63,10.01,9.71,23.0,SBb,,,,,
IC2144,HII,87.557875,23.872416666666666,Tau,0.016666668,0.016666668,0.0,,,,,,,,,,,,
IC2145,Neb,85.103125,-69.67030555555556,Dor,0.0031666667,,,,12.0,,,,,,,,,,
IC2146,GCl,84.44554166666667,-74.78319444444445,Men,0.055,0.055,,13.1,12.41,,,,,,,,,,
IC2147,G,85.86691666666667,-30.49502777777778,Col,0.026,0.0215,86.0,13.62,,11.7,11.13,10.77,23.1,Scd,,,,,
IC2148,GCl,84.79941666666667,-75.56244444444444,Men,0.021666666,0.021666666,,14.98,14.23,,,,,,,,,,
IC2149,PN,89.09954166666667,46.104777777777784,Aur,0.0023333333,,,11.17,10.78,10.37,10.31,9.7,,,,,,,
IC2150,G,87.82733333333334,-38.32047222222223,Col,0.048333332,0.013333334,83.0,13.6,12.94,10.89,10.49,9.99,23.5,SBc,,,,,
IC2151,G,88.15179166666667,-17.787277777777778,Lep,0.020666666,0.010666667,93.0,14.17,,12.27,11.52,11.07,22.95,Sbc,,,,,
IC2152,G,89.47254166666667,-23.180777777777777,Lep,0.0275,0.019166667,50.0,13.49,,10.81,10.14,9.95,23.13,SBa,,,,,
IC2153,GPair,90.02158333333334,-33.91975,Col,0.016666668,,,,,,,,,,,,,,
IC2153 NED01,G,90.01762500000001,-33.92008333333333,Col,0.019166667,0.014833333,68.0,14.26,,,,,23.29,S0-a,,,,,
IC2153 NED02,G,90.02266666666665,-33.918194444444445,Col,0.018,0.014,69.0,14.33,,12.31,11.75,11.61,23.01,I,,,,,
IC2154,Dup,90.28254166666667,-23.67263888888889,Lep,,,,,,,,,,,,2139,,,
IC2155,G,90.160125,-33.99733333333333,Col,0.0061666667,0.0038333333,3.0,16.54,,,,,,,,,,,
IC2156,OCl,91.218375,24.15844444444444,Gem,,,,,,,,,,,,,,,
IC2157,OCl,91.19825000000002,24.071027777777775,Gem,0.045,,,8.91,8.4,,,,,,,,,,
IC2158,G,91.32483333333332,-27.856972222222225,Col,0.022666667,0.018,115.0,12.91,,10.49,9.89,9.6,22.31,SBab,,,,,
IC2159,Neb,92.49008333333335,20.43138888888889,Ori,,,,,,,,,,,,,,,
IC2160,G,88.86900000000001,-76.92025000000001,Men,0.03,0.014833333,108.0,13.85,13.11,11.2,10.49,10.25,23.29,SBc,,,,,
IC2161,GCl,89.35358333333335,-75.13947222222221,Men,0.026666667,0.026666667,,14.9,14.24,,,,,,,,,,
IC2162,HII,93.26958333333333,17.980083333333333,Ori,0.06666667,0.06666667,,,,,,,,,,,,,
IC2163,G,94.11658333333332,-21.375861111111114,CMa,0.056166667,0.015833333,103.0,11.74,11.11,9.61,8.96,8.56,22.11,Sc,,,,,
IC2164,G,91.71774999999998,-75.36469444444445,Men,0.019166667,0.016166667,122.0,14.57,,11.3,10.56,10.21,23.42,Sab,,,,,
IC2165,PN,95.42791666666668,-12.987222222222222,CMa,0.0025,,,12.9,10.5,,,,,,,,,,
IC2166,G,96.73183333333333,59.08008333333333,Lyn,0.036666665,0.018,116.0,13.39,12.45,10.38,9.72,9.3,23.27,SABc,,,,,
IC2167,Dup,97.77575,10.459277777777778,Mon,,,,,,,,,,,,,0446,,
IC2168,**,98.44883333333335,44.685472222222224,Aur,,,,,,,,,,,,,,,
IC2169,Dup,97.75133333333333,9.897444444444446,Mon,,,,,,,,,,,,,0447,,
IC2170,Other,98.52045833333332,44.68844444444444,Aur,,,,,,,,,,,,,,,
IC2171,G,101.11537499999999,-17.932472222222223,CMa,0.027166666,0.0056666667,91.0,15.19,,,,,23.58,IB,,,,,
IC2172,Dup,101.71487499999999,1.316,Mon,,,,,,,,,,,,2282,,,
IC2173,*,102.6965,33.45805555555555,Gem,,,,,,,,,,,,,,,
IC2174,G,107.273375,75.35302777777778,Cam,0.013,0.013,125.0,14.39,13.55,11.37,10.68,10.42,22.6,SBa,,,,,
IC2175,**,107.16525,35.28825,Gem,,,,,,,,,,,,,,,
IC2176,G,106.88262500000002,32.469750000000005,Gem,0.0155,0.012666667,180.0,15.12,,11.26,10.58,10.57,23.74,E,,,,,
IC2177,RfN,106.15379166666666,-10.471055555555557,Mon,0.33333334,0.33333334,,,,,,,,,,,,,
IC2178,G,106.90691666666667,32.51238888888889,Gem,0.009833333,0.0058333334,140.0,16.01,,12.58,11.79,11.55,23.54,,,,,,
IC2179,G,108.884625,64.92619444444445,Cam,0.014166667,0.013166667,95.0,13.52,12.51,10.33,9.71,9.37,22.04,E,,,,,
IC2180,G,107.83158333333334,26.37152777777778,Gem,0.015,0.013166667,10.0,14.96,,11.28,10.61,10.29,23.38,Sab,,,,,
IC2181,G,108.29312499999999,18.995833333333334,Gem,0.017,0.009333333,140.0,14.78,,11.83,11.08,10.87,23.27,Sab,,,,,
IC2182,G,108.54595833333335,18.945027777777778,Gem,0.025166666,0.013,103.0,14.89,,11.32,10.58,10.35,24.47,S0-a,,,,,
IC2183,Other,109.2345,-20.41047222222222,CMa,,,,,,,,,,,,,,,
IC2184,GGroup,112.35583333333332,72.1288888888889,Cam,0.018333333,,,,,,,,,,,,,,
IC2184 NED01,G,112.35066666666667,72.12788888888889,Cam,0.014333333,0.006666667,145.0,14.29,,,,,22.12,Sbc,,,,,
IC2184 NED02,G,112.36258333333333,72.13097222222223,Cam,0.012166667,0.005,15.0,14.0,,14.18,14.57,13.32,,Sab,,,,,
IC2185,G,110.81683333333334,32.495333333333335,Gem,0.01,0.006,125.0,14.88,,12.16,11.49,11.22,22.1,Sbc,,,,,
IC2186,G,110.69908333333332,21.52925,Gem,0.0055,0.0036666666,30.0,16.09,,12.63,11.98,11.71,,,,,,,
IC2187,G,110.68045833333333,21.483361111111112,Gem,0.0033333334,0.0033333334,175.0,15.1,,11.4,10.69,10.46,,E,,,,,
IC2188,G,110.67991666666667,21.513027777777776,Gem,0.018333333,0.012,112.0,15.05,,11.37,10.68,10.38,23.92,S0,,,,,
IC2189,Other,111.23995833333332,8.920694444444445,CMi,,,,,,,,,,,,,,,
IC2190,G,112.47625000000001,37.45175,Aur,0.0155,0.0101666665,19.0,14.68,,11.71,11.1,10.75,22.94,Sbc,,,,,
IC2191,G,112.57275,24.327722222222224,Gem,0.0135,0.008833333,20.0,15.18,,11.63,11.01,10.66,23.57,E,,,,,
IC2192,G,113.334625,31.36138888888889,Gem,0.008666666,0.0068333335,134.0,15.56,,12.85,12.06,12.15,23.48,,,,,,
IC2193,G,113.34879166666666,31.483555555555558,Gem,0.0245,0.016,87.0,14.62,,10.94,10.19,9.95,23.88,Sb,,,,,
IC2194,G,113.41745833333331,31.334416666666666,Gem,0.025166666,0.0063333334,50.0,14.96,,11.23,10.53,10.26,24.48,S0-a,,,,,
IC2195,Other,112.115125,-51.25741666666667,Car,,,,,,,,,,,,,,,
IC2196,G,113.54058333333333,31.405666666666665,Gem,0.027833333,0.014333333,153.0,13.92,,10.22,9.52,9.24,23.9,E,,,,,
IC2197,G,113.60545833333335,31.422,Gem,0.008333334,0.0055,138.0,17.07,,,,,24.31,,,,,,
IC2198,G,113.54637500000001,23.966333333333335,Gem,0.010833333,0.010333333,60.0,15.27,,11.97,11.27,11.04,23.23,E,,,,,
IC2199,G,113.73225,31.27625,Gem,0.017166667,0.009666666,26.0,13.55,,11.4,10.78,10.4,21.9,SBbc,,,,,
IC2200,G,112.07295833333332,-62.352916666666665,Car,0.022166668,0.013,59.0,14.0,13.16,10.58,9.9,9.6,22.96,SABb,,,,,
IC2201,G,114.07004166666667,33.12272222222222,Gem,0.019333333,0.004833333,66.0,14.91,,11.48,10.8,10.56,23.41,Sa,,,,,
IC2202,G,111.97808333333334,-67.57422222222223,Vol,0.036,0.011166667,164.0,13.64,13.6,10.43,9.66,9.45,23.12,SBbc,,,,,
IC2203,G,115.14004166666666,34.23005555555555,Gem,0.015,0.011666667,154.0,14.58,,12.69,11.95,11.68,22.99,SBc,,,,,
IC2204,G,115.32541666666667,34.232166666666664,Gem,0.014833333,0.013666667,138.0,15.35,16.26,11.63,10.89,10.65,23.75,Sab,,,,,
IC2205,G,116.72737499999998,26.87233333333333,Gem,0.011833333,0.0058333334,52.0,14.98,,,,,23.08,E,,,,,
IC2206,*,116.45995833333333,-34.33016666666667,Pup,,,,11.43,10.5,8.45,8.11,7.55,,,,,,,
IC2207,G,117.46204166666666,33.96227777777778,Gem,0.0285,0.0046666665,124.0,15.15,,11.59,10.69,10.22,23.54,SBc,,,,,
IC2208,G,118.03266666666666,27.48391666666667,Gem,0.0071666664,0.0055,12.0,15.18,,11.65,10.95,10.66,22.53,S0,,,,,
IC2209,G,119.05920833333333,60.30408333333334,Cam,0.014,0.0125,145.0,14.37,13.8,12.51,11.76,11.81,22.64,SBb,,,,,
IC2210,**,119.235375,56.68233333333333,Lyn,,,,,,,,,,,,,,,
IC2211,G,119.44025,32.55811111111111,Gem,0.013666667,0.0075,139.0,14.56,,11.46,10.71,10.47,22.68,SBa,,,,,
IC2212,G,119.73833333333333,32.61225,Gem,0.012166667,0.010666667,103.0,15.7,,12.02,11.22,11.03,23.49,S0-a,,,,,
IC2213,G,119.77729166666667,27.464,Gem,0.012166667,0.0101666665,71.0,15.44,,12.02,11.22,11.02,23.39,S0-a,,,,,
IC2214,G,119.97420833333332,33.290527777777775,Lyn,0.015333333,0.0135,40.0,14.45,,11.7,10.89,10.54,23.0,SBab,,,,,
IC2215,Other,119.88812500000002,24.928972222222225,Gem,,,,,,,,,,,,,,,
IC2216,**,119.86479166666666,5.6145000000000005,CMi,,,,,,,,,,,,,,,
IC2217,G,120.20720833333334,27.500305555555556,Cnc,0.009833333,0.007,87.0,14.3,,11.83,11.19,10.9,22.04,Sc,,,,,
IC2218,G,120.41037500000002,24.432444444444446,Cnc,0.014166667,0.005,19.0,15.57,,12.48,11.64,11.42,24.02,E,,,,,
IC2219,G,120.65220833333333,27.4375,Cnc,0.019333333,0.009166666,176.0,14.41,,11.44,10.71,10.57,22.89,Sc,,,,,
IC2220,RfN,119.21229166666666,-59.12577777777778,Car,0.083333336,,,,,,,,,,,,,,
IC2221,G,121.28312500000001,37.45063888888888,Lyn,0.010666667,0.0075,23.0,16.22,,13.16,12.46,11.79,24.14,E,,,,,
IC2222,G,121.31154166666667,37.47258333333333,Lyn,0.013166667,0.0068333335,121.0,15.43,,12.64,12.03,11.6,23.23,SBbc,,,,,
IC2223,G,121.45962500000002,37.460055555555556,Lyn,0.0076666665,0.005,71.0,16.31,,12.92,12.16,12.02,23.32,S0,,,2224,,
IC2224,Dup,121.45962500000002,37.460055555555556,Lyn,,,,,,,,,,,,,2223,,
IC2225,G,121.36716666666666,35.94669444444445,Lyn,0.017833333,0.0125,87.0,14.76,,11.59,10.91,10.6,23.49,SBa,,,,,
IC2226,G,121.54674999999999,12.5435,Cnc,0.0175,0.013,142.0,14.27,13.43,11.58,10.87,10.82,22.92,SABa,,,,,
IC2227,G,121.77991666666667,36.233472222222225,Lyn,0.0185,0.009666666,30.0,14.79,14.19,12.05,11.35,10.78,23.54,SBa,,,,,
IC2228,*,121.77354166666666,8.025361111111112,Cnc,,,,,,,,,,,,,,,
IC2229,Dup,122.43400000000001,25.881611111111113,Cnc,,,,,,,,,,,,,0496,,
IC2230,G,122.735625,25.684694444444442,Cnc,0.0095,0.0076666665,159.0,15.67,,12.47,11.68,11.4,23.26,S0,,,,,
IC2231,G,122.75666666666666,5.0873333333333335,CMi,0.027833333,0.027833333,120.0,14.91,,10.36,9.7,9.39,24.91,E,,,,,
IC2232,Dup,123.24133333333334,36.25463888888889,Lyn,,,,,,,,,,,,2543,,,
IC2233,G,123.49545833333332,45.742138888888896,Lyn,0.048,0.006666667,172.0,12.45,12.61,11.46,10.95,10.75,21.84,SBc,,,,,
IC2234,G,123.46508333333333,35.492916666666666,Lyn,0.009,0.0085,124.0,15.98,,12.46,11.84,11.43,23.52,E,,,,,
IC2235,**,123.39095833333334,24.076777777777775,Cnc,,,,,,,,,,,,,,,
IC2236,**,123.40633333333334,24.048805555555553,Cnc,,,,,,,,,,,,,,,
IC2237,*,123.53370833333335,24.679305555555555,Cnc,,,,,,,,,,,,,,,
IC2238,*,123.535875,24.66188888888889,Cnc,,,,,,,,,,,,,,,
IC2239,G,123.52829166666666,23.86636111111111,Cnc,0.014,0.011833333,140.0,15.24,,11.36,10.69,10.34,23.44,S0-a,,,,,
IC2240,*,123.69783333333334,24.467555555555556,Cnc,,,,,,,,,,,,,,,
IC2241,**,123.786,24.12938888888889,Cnc,,,,,,,,,,,,,,,
IC2242,*,123.79775,24.132944444444448,Cnc,,,,,,,,,,,,,,,
IC2243,*,123.82679166666667,23.96227777777778,Cnc,,,,,,,,,,,,,,,
IC2244,*,123.84279166666667,24.545833333333334,Cnc,,,,,,,,,,,,,,,
IC2245,*,123.86841666666666,24.536055555555556,Cnc,,,,,,,,,,,,,,,
IC2246,*,124.00329166666666,23.84975,Cnc,,,,,,,,,,,,,,,
IC2247,G,123.99624999999999,23.199611111111114,Cnc,0.030333333,0.0045,149.0,14.04,,11.26,10.5,10.11,22.74,Sbc,,,,,
IC2248,G,124.02004166666667,23.134027777777778,Cnc,0.013166667,0.0076666665,52.0,15.03,,11.74,11.07,10.88,23.03,Sa,,,,,
IC2249,G,124.14345833333333,24.49372222222222,Cnc,0.0051666666,0.004166667,122.0,16.54,,14.86,14.12,14.13,22.84,Sbc,,,,,
IC2250,G,124.13400000000001,23.63297222222222,Cnc,0.0068333335,0.0051666666,122.0,16.58,,,,,23.33,Sd,,,,,
IC2251,**,124.16162499999999,23.949638888888888,Cnc,,,,,,,,,,,,,,,
IC2252,*,124.17479166666668,24.69388888888889,Cnc,,,,,,,,,,,,,,,
IC2253,G,124.14116666666665,21.40988888888889,Cnc,0.015833333,0.009666666,168.0,14.7,,11.35,10.65,10.3,23.32,S0,,,,,
IC2254,G,124.18962499999999,24.78022222222222,Cnc,0.011666667,0.0071666664,119.0,15.28,,12.26,11.48,11.19,23.33,S0,,,,,
IC2255,**,124.17991666666667,23.457111111111114,Cnc,,,,,,,,,,,,,,,
IC2256,G,124.22679166666668,24.176833333333335,Cnc,0.013166667,0.006666667,8.0,15.13,,12.85,12.06,11.89,22.79,SABc,,,,,
IC2257,**,124.29504166666668,23.649916666666666,Cnc,,,,,,,,,,,,,,,
IC2258,*,124.3185,23.577527777777778,Cnc,,,,,,,,,,,,,,,
IC2259,*,124.325625,23.56563888888889,Cnc,,,,,,,,,,,,,,,
IC2260,*,124.36491666666667,24.67325,Cnc,,,,,,,,,,,,,,,
IC2261,**,124.38675000000002,23.51233333333333,Cnc,,,,,,,,,,,,,,,
IC2262,*,124.344,18.4545,Cnc,,,,,,,,,,,,,,,
IC2263,*,124.42049999999998,23.58011111111111,Cnc,,,,,,,,,,,,,,,
IC2264,*,124.43720833333333,23.714750000000002,Cnc,,,,,,,,,,,,,,,
IC2265,*,124.45929166666667,24.193527777777778,Cnc,,,,,,,,,,,,,,,
IC2266,*,124.41020833333333,18.41036111111111,Cnc,,,,,,,,,,,,,,,
IC2267,G,124.50670833333335,24.735333333333333,Cnc,0.030833334,0.004,152.0,15.2,,,,,23.72,Sc,,,,,
IC2268,G,124.52733333333333,24.796444444444443,Cnc,0.0063333334,0.0061666667,90.0,15.47,,13.63,13.04,12.91,22.32,E,,,,,
IC2269,G,124.53649999999999,23.047583333333336,Cnc,0.016333334,0.0035,30.0,15.6,,12.29,11.55,11.16,23.37,Sb,,,,,
IC2270,**,124.50154166666667,19.09766666666667,Cnc,,,,,,,,,,,,,,,
IC2271,G,124.58208333333334,24.526916666666665,Cnc,0.006666667,0.0051666666,150.0,15.42,,14.14,13.44,13.09,22.61,E,,,,,
IC2272,**,124.52987499999999,18.735888888888887,Cnc,,,,,,,,,,,,,,,
IC2273,*,124.55341666666668,18.401666666666667,Cnc,,,,,,,,,,,,,,,
IC2274,Other,124.55837500000001,18.66583333333333,Cnc,,,,,,,,,,,,,,,
IC2275,*,124.55716666666666,18.411444444444445,Cnc,,,,,,,,,,,,,,,
IC2276,Other,124.62237499999999,18.477722222222223,Cnc,,,,,,,,,,,,,,,
IC2277,*,124.63516666666666,18.650055555555554,Cnc,,,,,,,,,,,,,,,
IC2278,Other,124.64354166666668,18.46152777777778,Cnc,,,,,,,,,,,,,,,
IC2279,*,124.64799999999998,18.567944444444446,Cnc,,,,,,,,,,,,,,,
IC2280,*,124.66050000000001,18.44975,Cnc,,,,,,,,,,,,,,,
IC2281,*,124.72562500000001,18.909111111111113,Cnc,,,,12.71,12.29,10.89,10.66,10.62,,,,,,,
IC2282,G,124.81470833333334,24.792638888888888,Cnc,0.014666666,0.012833334,45.0,14.44,13.93,12.58,12.01,11.92,22.82,Sbc,,,,,
IC2283,*,124.82304166666667,24.786416666666668,Cnc,,,,,,,,,,,,,,,
IC2284,*,124.7445,18.605583333333335,Cnc,,,,,,,,,,,,,,,
IC2285,**,124.76170833333333,18.91466666666667,Cnc,,,,,,,,,,,,,,,
IC2286,*,124.76704166666669,18.95611111111111,Cnc,,,,,,,,,,,,,,,
IC2287,*,124.78179166666666,19.40047222222222,Cnc,,,,,,,,,,,,,,,
